지점,일시,강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),지면온도(°C)
108,2019-10-28 9:00,,2.5,70,66,1008,10.4
108,2019-10-28 10:00,,1.7,90,56,1007,14.2
108,2019-10-28 11:00,,3.4,160,47,1006.3,20.3
108,2019-10-28 12:00,,4,200,41,1005.8,23.7
108,2019-10-28 13:00,,4.4,200,44,1005.1,26.6
108,2019-10-28 14:00,,2.7,200,44,1004.2,24.7
108,2019-10-28 15:00,,3.3,200,46,1004,20.5
108,2019-10-28 16:00,,3.3,180,46,1003.4,19.7
108,2019-10-28 17:00,,3.9,200,49,1003.2,17.2
108,2019-10-28 18:00,,3.5,200,55,1002.7,15.4
108,2019-10-28 19:00,,3.4,230,60,1002.7,13.3
108,2019-10-28 20:00,,3,200,63,1002.5,13.1
108,2019-10-28 21:00,0,3.6,200,68,1002.5,13.7
108,2019-10-28 22:00,1.1,3.4,200,83,1002.6,13.1
108,2019-10-28 23:00,0.2,3.8,270,85,1003.1,13.1
108,2019-10-29 0:00,0.4,1.6,250,89,1003.2,13.2
108,2019-10-29 1:00,0.1,1.9,270,92,1003.1,13
108,2019-10-29 2:00,,2,270,86,1003.1,11.9
108,2019-10-29 3:00,,2.3,270,84,1003.2,10.8
108,2019-10-29 4:00,,1,270,83,1003,9.8
108,2019-10-29 5:00,,1.1,270,86,1002.9,8.9
108,2019-10-29 6:00,,0.9,290,93,1003.2,8.7
108,2019-10-29 7:00,,0.7,270,92,1003.3,8.4
108,2019-10-29 8:00,,0.8,250,78,1003.9,9.1
108,2019-10-29 9:00,,0.7,290,62,1004.5,11.3
108,2019-10-29 10:00,,2.1,270,49,1004.8,14.3
108,2019-10-29 11:00,,3.9,340,47,1004.7,17.4
108,2019-10-29 12:00,,4.1,290,44,1004.7,20.6
108,2019-10-29 13:00,,2.8,290,37,1004.4,23.4
108,2019-10-29 14:00,,4.4,270,35,1004.3,19.5
108,2019-10-29 15:00,,5,290,37,1004.6,18.9
108,2019-10-29 16:00,,5.1,270,34,1005.3,17.8
108,2019-10-29 17:00,,3.4,270,42,1005.4,14.2
108,2019-10-29 18:00,,2.4,270,48,1005.7,11.9
108,2019-10-29 19:00,,1.5,340,51,1006.6,10.7
108,2019-10-29 20:00,,3.3,340,51,1007.6,9.7
108,2019-10-29 21:00,,2,320,55,1008.3,8.7
108,2019-10-29 22:00,,3,320,54,1008.8,8
108,2019-10-29 23:00,,1.6,290,61,1009.4,7.3
108,2019-10-30 0:00,,1.9,290,65,1009.4,6.8
108,2019-10-30 1:00,,2.6,320,64,1009.4,6.5
108,2019-10-30 2:00,,1.6,270,67,1009.9,5.7
108,2019-10-30 3:00,,0.7,360,69,1010.1,5.2
108,2019-10-30 4:00,,0.5,320,74,1010.3,4.7
108,2019-10-30 5:00,,0.6,20,74,1010.6,4.4
108,2019-10-30 6:00,,1,360,74,1011.1,4.2
108,2019-10-30 7:00,,1.5,20,78,1011.1,4.1
108,2019-10-30 8:00,,1.2,50,71,1011.6,5
108,2019-10-30 9:00,,1.4,50,55,1012.2,7.4
108,2019-10-30 10:00,,1.1,70,47,1012.4,10.9
108,2019-10-30 11:00,,1.4,180,43,1012.3,15.8
108,2019-10-30 12:00,,3.1,270,44,1011.9,19.9
108,2019-10-30 13:00,,2.6,200,43,1011.1,21.7
108,2019-10-30 14:00,,3.3,250,43,1010.4,23.5
108,2019-10-30 15:00,,2.9,230,40,1010.3,22.7
108,2019-10-30 16:00,,3.4,320,41,1010.5,18.7
108,2019-10-30 17:00,,2.6,270,50,1010.7,16
108,2019-10-30 18:00,,2.7,270,55,1010.7,12.7
108,2019-10-30 19:00,,1.6,290,62,1011.2,11.3
108,2019-10-30 20:00,,0.6,270,67,1011,10
108,2019-10-30 21:00,,0.4,0,70,1011.1,9.3
108,2019-10-30 22:00,,0.4,0,74,1011.2,8.6
108,2019-10-30 23:00,,0.5,20,74,1011.4,8.4
108,2019-10-31 0:00,,0.7,20,75,1011.3,8
108,2019-10-31 1:00,,0.7,20,78,1011.3,7.7
108,2019-10-31 2:00,,1.5,50,80,1011.7,7.5
108,2019-10-31 3:00,,1.5,50,81,1011.6,8
108,2019-10-31 4:00,,1.9,50,81,1011.4,8.3
108,2019-10-31 5:00,,1.9,50,83,1011.3,7.8
108,2019-10-31 6:00,,1.9,50,84,1010.8,7.5
108,2019-10-31 7:00,,1.6,50,83,1010.6,7.1
108,2019-10-31 8:00,,2.3,70,78,1011.1,8.5
108,2019-10-31 9:00,,2.2,50,68,1011.5,11.4
108,2019-10-31 10:00,,1.3,50,64,1011.5,13.8
108,2019-10-31 11:00,,0.7,20,56,1011,18.2
108,2019-10-31 12:00,,2.9,180,57,1010.3,22.7
108,2019-10-31 13:00,,2.7,230,57,1009.6,23.9
108,2019-10-31 14:00,,3.6,250,58,1009,22.8
108,2019-10-31 15:00,,4.1,230,57,1008.8,22.4
108,2019-10-31 16:00,,4,230,61,1008.7,20.5
108,2019-10-31 17:00,,3.8,230,69,1008.8,18.2
108,2019-10-31 18:00,,3.2,230,76,1008.9,16.1
108,2019-10-31 19:00,,2.4,230,78,1009.3,15.6
108,2019-10-31 20:00,,2.3,230,78,1009.4,15.7
108,2019-10-31 21:00,,2.8,230,80,1009.3,15
108,2019-10-31 22:00,,1.7,230,81,1009.8,14.9
108,2019-10-31 23:00,,1.3,270,84,1010,14.5
108,2019-11-01 0:00,,0.8,250,87,1009.6,13.1
108,2019-11-01 1:00,,1.7,270,94,1010,12.5
108,2019-11-01 2:00,,2.2,270,94,1010.3,12.9
108,2019-11-01 3:00,,1.7,290,95,1010.4,11.9
108,2019-11-01 4:00,,2.1,290,94,1010.5,11.6
108,2019-11-01 5:00,,1.7,290,96,1010.8,10.6
108,2019-11-01 6:00,,2,320,96,1011.3,10.3
108,2019-11-01 7:00,,2.2,290,96,1011.2,10
108,2019-11-01 8:00,,1.9,340,95,1011.8,10.6
108,2019-11-01 9:00,,1.7,290,78,1012.4,12.3
108,2019-11-01 10:00,,3.5,290,45,1012.2,13.9
108,2019-11-01 11:00,,2.5,320,41,1012.2,17.8
108,2019-11-01 12:00,,2.7,290,37,1011.9,22.8
108,2019-11-01 13:00,,2.7,290,30,1011.2,26.7
108,2019-11-01 14:00,,1.5,290,27,1010.7,27.5
108,2019-11-01 15:00,,2.6,250,26,1010.6,25.1
108,2019-11-01 16:00,,2,290,25,1010.6,20.3
108,2019-11-01 17:00,,1.8,290,32,1010.9,16.4
108,2019-11-01 18:00,,1.8,290,34,1011.2,13.2
108,2019-11-01 19:00,,1,360,36,1011.4,11.5
108,2019-11-01 20:00,,1.5,270,42,1011.5,10.7
108,2019-11-01 21:00,,0.4,0,45,1011.3,9.9
108,2019-11-01 22:00,,0.9,20,46,1011.5,9.3
108,2019-11-01 23:00,,0.3,0,48,1011.7,9.1
108,2019-11-02 0:00,,1.3,20,52,1011.5,8.6
108,2019-11-02 1:00,,1.1,50,57,1011.4,8
108,2019-11-02 2:00,,1.5,50,61,1011.6,7.9
108,2019-11-02 3:00,,1,20,60,1011.4,7.5
108,2019-11-02 4:00,,1.4,20,65,1011.3,7.4
108,2019-11-02 5:00,,1.5,70,68,1011.1,7
108,2019-11-02 6:00,,1.4,70,67,1010.9,6.9
108,2019-11-02 7:00,,1.7,20,70,1011.1,7.1
108,2019-11-02 8:00,,1.3,50,66,1011.7,8.8
108,2019-11-02 9:00,,1.8,90,58,1012,12.3
108,2019-11-02 10:00,,1.4,70,55,1011.6,15.1
108,2019-11-02 11:00,,1.8,70,53,1010.9,18.4
108,2019-11-02 12:00,,1.4,50,52,1010.5,19.4
108,2019-11-02 13:00,,0.7,360,47,1009.6,22.2
108,2019-11-02 14:00,,1.4,230,47,1009.2,21.5
108,2019-11-02 15:00,,1.3,250,46,1008.8,21.6
108,2019-11-02 16:00,,1.8,290,48,1008.8,18.6
108,2019-11-02 17:00,,1.2,270,53,1008.4,16.4
108,2019-11-02 18:00,,1.7,340,57,1008.4,14.1
108,2019-11-02 19:00,,0.7,290,56,1009,12.9
108,2019-11-02 20:00,,0.8,250,62,1008.7,12.6
108,2019-11-02 21:00,,2.8,320,60,1008.5,12.6
108,2019-11-02 22:00,,1.6,290,55,1008.8,12.5
108,2019-11-02 23:00,,1.5,290,57,1008.7,11.6
108,2019-11-03 0:00,,2,290,58,1008.6,12
108,2019-11-03 1:00,,1.9,290,62,1008.5,11.5
108,2019-11-03 2:00,,0.6,200,70,1008.6,11.1
108,2019-11-03 3:00,,0.6,360,72,1008.1,10.5
108,2019-11-03 4:00,,1.9,290,79,1008,9.4
108,2019-11-03 5:00,,1.3,290,81,1008.1,8.7
108,2019-11-03 6:00,,0.5,20,79,1008.3,8.3
108,2019-11-03 7:00,,1.2,20,76,1008.6,7.6
108,2019-11-03 8:00,,0.7,320,74,1009.8,8
108,2019-11-03 9:00,,1,50,61,1010.3,10.8
108,2019-11-03 10:00,,1.2,110,43,1010.1,13.8
108,2019-11-03 11:00,,1.8,110,46,1009.7,18.9
108,2019-11-03 12:00,,1.7,50,42,1009.5,23.3
108,2019-11-03 13:00,,3.3,90,41,1008.5,26.7
108,2019-11-03 14:00,,3.1,70,38,1007.9,28.4
108,2019-11-03 15:00,,3.5,110,37,1008.2,27.1
108,2019-11-03 16:00,,2.7,90,43,1008.7,21
108,2019-11-03 17:00,,3.5,70,46,1009.2,18.7
108,2019-11-03 18:00,,4.7,70,50,1009.7,15.6
108,2019-11-03 19:00,,3.3,70,53,1010.3,13.8
108,2019-11-03 20:00,,3,70,57,1010.8,12.7
108,2019-11-03 21:00,,3.3,70,57,1011.1,11.9
108,2019-11-03 22:00,,3.1,70,58,1011.8,11.4
108,2019-11-03 23:00,,2.8,70,60,1011.8,10.8
108,2019-11-04 0:00,,3,70,64,1011.8,10.4
108,2019-11-04 1:00,,3,70,67,1011.9,9.7
108,2019-11-04 2:00,,2.7,70,68,1012.1,9.3
108,2019-11-04 3:00,,2.4,70,70,1012.1,8.9
108,2019-11-04 4:00,,2.5,70,70,1011.9,8.6
108,2019-11-04 5:00,,2.2,70,71,1011.9,8.2
108,2019-11-04 6:00,,1.9,70,73,1012,7.9
108,2019-11-04 7:00,,2.5,70,74,1012.2,7.6
108,2019-11-04 8:00,,1.4,70,69,1012.9,8.3
108,2019-11-04 9:00,,2.2,70,57,1013.3,10.4
108,2019-11-04 10:00,,3,70,52,1013.3,13.6
108,2019-11-04 11:00,,2,70,48,1012.9,18.7
108,2019-11-04 12:00,,1.8,90,44,1012.3,23.7
108,2019-11-04 13:00,,1,110,39,1011.4,27.5
108,2019-11-04 14:00,,1.4,90,36,1010.6,27.6
108,2019-11-04 15:00,,2.6,200,35,1010.3,25
108,2019-11-04 16:00,,1.5,320,35,1010.2,20.3
108,2019-11-04 17:00,,2.4,290,44,1010.3,16.2
108,2019-11-04 18:00,,1.6,290,51,1010.5,13.1
108,2019-11-04 19:00,,2.5,290,62,1010.7,11.9
108,2019-11-04 20:00,,3.5,320,64,1010.7,11.4
108,2019-11-04 21:00,,1.7,320,64,1010.9,10.4
108,2019-11-04 22:00,,1.6,320,59,1011.2,9.5
108,2019-11-04 23:00,,1.2,270,61,1011.1,8.9
108,2019-11-05 0:00,,0.3,0,68,1010.7,8.2
108,2019-11-05 1:00,,0.6,50,72,1010.6,7.9
108,2019-11-05 2:00,,0.6,20,73,1010.4,7.2
108,2019-11-05 3:00,,1.1,20,76,1010.2,6.9
108,2019-11-05 4:00,,0.7,20,78,1009.9,6.5
108,2019-11-05 5:00,,0.8,20,81,1009.9,6.3
108,2019-11-05 6:00,,0.9,20,81,1010.1,6.2
108,2019-11-05 7:00,,1.2,20,84,1009.9,6.2
108,2019-11-05 8:00,,1.2,20,81,1010.1,7.2
108,2019-11-05 9:00,,0.4,0,67,1010.7,10.4
108,2019-11-05 10:00,,1.2,250,71,1010.7,14.2
108,2019-11-05 11:00,,2.5,320,64,1010.4,17.4
108,2019-11-05 12:00,,1.9,290,53,1009.6,23.1
108,2019-11-05 13:00,,3.2,290,49,1008.6,25.2
108,2019-11-05 14:00,,2.9,290,46,1008,25.8
108,2019-11-05 15:00,,2.5,250,38,1007.9,23.3
108,2019-11-05 16:00,,2.5,270,38,1007.9,19
108,2019-11-05 17:00,,2.4,290,52,1007.8,15.2
108,2019-11-05 18:00,,3.4,270,56,1007.7,12.6
108,2019-11-05 19:00,,1.9,320,69,1007.9,11
108,2019-11-05 20:00,,1.9,290,72,1007.9,9.9
108,2019-11-05 21:00,,1,270,73,1008,8.8
108,2019-11-05 22:00,,0.6,360,73,1008.1,8.3
108,2019-11-05 23:00,,1,290,78,1007.9,7.8
108,2019-11-06 0:00,,1.3,320,77,1007.7,7.4
108,2019-11-06 1:00,,1.1,20,82,1007.6,7.1
108,2019-11-06 2:00,,1.7,290,84,1007.9,6.7
108,2019-11-06 3:00,,2.1,290,79,1008.2,6.7
108,2019-11-06 4:00,,0.7,360,81,1007.9,5.5
108,2019-11-06 5:00,,0.7,20,83,1007.9,5
108,2019-11-06 6:00,,1.1,20,84,1008,4.6
108,2019-11-06 7:00,,1,20,86,1008.1,4.4
108,2019-11-06 8:00,,1.3,50,82,1008.2,5.6
108,2019-11-06 9:00,,1.5,50,71,1008.6,8.7
108,2019-11-06 10:00,,2.3,50,67,1008.4,11.6
108,2019-11-06 11:00,,1.7,50,60,1007.9,16.4
108,2019-11-06 12:00,,1.6,50,49,1006.8,20.5
108,2019-11-06 13:00,,2.3,230,42,1006.1,22.9
108,2019-11-06 14:00,,2.4,270,34,1005.5,22.3
108,2019-11-06 15:00,,2.8,290,35,1005.1,19.5
108,2019-11-06 16:00,,2.6,290,38,1005,17.1
108,2019-11-06 17:00,,2,230,43,1004.9,14.2
108,2019-11-06 18:00,,3.9,320,59,1004.9,12.1
108,2019-11-06 19:00,,2.6,290,55,1005.3,10.7
108,2019-11-06 20:00,,2.3,270,59,1005.3,10.5
108,2019-11-06 21:00,,2.3,270,63,1005.5,9.1
108,2019-11-06 22:00,,1.2,290,67,1005.5,8.4
108,2019-11-06 23:00,,2.2,270,66,1005.6,8.4
108,2019-11-07 0:00,,1.5,290,69,1005.5,8.3
108,2019-11-07 1:00,,0.9,290,73,1005.3,7.4
108,2019-11-07 2:00,,1.4,320,73,1005.2,7.8
108,2019-11-07 3:00,,1.9,290,74,1005.2,7.5
108,2019-11-07 4:00,,1.1,290,74,1005.1,7.3
108,2019-11-07 5:00,,1,290,74,1005.3,6.3
108,2019-11-07 6:00,,1.1,290,72,1005.6,5.6
108,2019-11-07 7:00,,1.3,320,74,1006,5.2
108,2019-11-07 8:00,,0.9,320,68,1007,5.6
108,2019-11-07 9:00,,3.1,320,55,1007.8,8.1
108,2019-11-07 10:00,,4.3,320,50,1008.3,10.8
108,2019-11-07 11:00,,3,290,40,1008.1,15.3
108,2019-11-07 12:00,,2.8,250,33,1007.6,20
108,2019-11-07 13:00,,3.9,270,27,1007.1,23.1
108,2019-11-07 14:00,,2.5,270,21,1006.8,22.8
108,2019-11-07 15:00,,3.2,320,20,1006.9,19.5
108,2019-11-07 16:00,,2.9,320,21,1007.1,15.1
108,2019-11-07 17:00,,2.9,290,25,1007.1,11.2
108,2019-11-07 18:00,,3,340,27,1007.7,8.7
108,2019-11-07 19:00,,4.1,340,28,1008.4,7.5
108,2019-11-07 20:00,,4.4,340,28,1008.9,6.6
108,2019-11-07 21:00,,3.2,320,28,1009.4,5.9
108,2019-11-07 22:00,,4,320,28,1009.8,5.4
108,2019-11-07 23:00,,3.3,320,33,1010.1,4.8
108,2019-11-08 0:00,,2.4,290,33,1010,4.1
108,2019-11-08 1:00,,4.2,320,31,1010.1,3.7
108,2019-11-08 2:00,,1.1,290,34,1010.2,2.7
108,2019-11-08 3:00,,1.6,290,39,1010.5,2
108,2019-11-08 4:00,,1.2,270,38,1010.5,1.6
108,2019-11-08 5:00,,1.8,270,42,1010.6,1.4
108,2019-11-08 6:00,,1.8,290,40,1011,1.2
108,2019-11-08 7:00,,0.7,360,44,1011.3,0.2
108,2019-11-08 8:00,,0.8,20,40,1011.8,0.8
108,2019-11-08 9:00,,1.4,320,32,1012.4,3.7
108,2019-11-08 10:00,,1.7,270,27,1012.2,7.5
108,2019-11-08 11:00,,1.7,250,19,1012.1,13.3
108,2019-11-08 12:00,,1.9,250,19,1011.6,18.7
108,2019-11-08 13:00,,3.1,320,14,1010.7,22.3
108,2019-11-08 14:00,,4,320,16,1010.2,21.6
108,2019-11-08 15:00,,3.5,320,16,1009.9,19
108,2019-11-08 16:00,,3.2,290,18,1010.2,14.4
108,2019-11-08 17:00,,2.7,320,22,1010.5,10.3
108,2019-11-08 18:00,,0.8,290,26,1010.9,7.8
108,2019-11-08 19:00,,1.1,290,31,1011.2,5.9
108,2019-11-08 20:00,,1.1,290,34,1011.3,5
108,2019-11-08 21:00,,1.7,290,39,1011.3,4.4
108,2019-11-08 22:00,,0.8,20,33,1011.4,4
108,2019-11-08 23:00,,1.3,320,35,1011.5,3.6
108,2019-11-09 0:00,,1.3,290,40,1011.5,3
108,2019-11-09 1:00,,1.3,320,36,1011.7,2.9
108,2019-11-09 2:00,,1.3,290,37,1011.6,2.5
108,2019-11-09 3:00,,0.9,270,38,1011.9,2.2
108,2019-11-09 4:00,,0.7,320,45,1012,1.9
108,2019-11-09 5:00,,0.5,20,46,1012,1.6
108,2019-11-09 6:00,,0.7,360,47,1012.3,1.5
108,2019-11-09 7:00,,1.1,20,50,1012.5,1.4
108,2019-11-09 8:00,,1.5,20,53,1012.7,2.3
108,2019-11-09 9:00,,0.9,20,39,1013.1,5
108,2019-11-09 10:00,,1.5,230,31,1012.8,8.8
108,2019-11-09 11:00,,2.8,290,29,1012.5,14.2
108,2019-11-09 12:00,,2.7,290,26,1011.8,19.6
108,2019-11-09 13:00,,1.7,290,25,1010.8,23.7
108,2019-11-09 14:00,,3,290,22,1010,23.9
108,2019-11-09 15:00,,3.2,270,22,1009.6,20.8
108,2019-11-09 16:00,,2.3,290,23,1009.4,16.6
108,2019-11-09 17:00,,2.7,270,30,1009.8,12.5
108,2019-11-09 18:00,,2.6,270,40,1010.1,9.9
108,2019-11-09 19:00,,1,20,45,1010.3,7.9
108,2019-11-09 20:00,,2.3,290,54,1010.4,6.9
108,2019-11-09 21:00,,1.8,290,54,1010.1,6.5
108,2019-11-09 22:00,,0.7,270,58,1010,5.5
108,2019-11-09 23:00,,0.4,0,62,1009.8,4.9
108,2019-11-10 0:00,,1.7,20,65,1009.1,4.6
108,2019-11-10 1:00,,1.4,50,63,1008.8,4.5
108,2019-11-10 2:00,,1.4,50,65,1008.4,4.6
108,2019-11-10 3:00,,1.4,50,65,1007.8,4.7
108,2019-11-10 4:00,,1.5,70,64,1007.7,4.4
108,2019-11-10 5:00,,1.8,70,64,1007.2,5.2
108,2019-11-10 6:00,,1.8,50,63,1006.6,5.8
108,2019-11-10 7:00,,2.6,70,60,1006.4,5.7
108,2019-11-10 8:00,,2.5,70,57,1006.5,6.5
108,2019-11-10 9:00,,2.3,70,53,1006.3,8.9
108,2019-11-10 10:00,,2.5,70,54,1005,11.1
108,2019-11-10 11:00,,2.5,70,49,1004.5,13.7
108,2019-11-10 12:00,,2.2,90,47,1002.8,14.5
108,2019-11-10 13:00,,2.9,70,41,1000.8,17
108,2019-11-10 14:00,,1.9,110,35,1000.1,18.4
108,2019-11-10 15:00,,2.1,110,32,999,18.5
108,2019-11-10 16:00,,2.6,160,33,997.6,16.1
108,2019-11-10 17:00,,3.2,180,35,996.5,12.4
108,2019-11-10 18:00,,3.2,140,39,996,11.7
108,2019-11-10 19:00,,3,140,61,996.2,10.7
108,2019-11-10 20:00,,1,340,94,996.8,10
108,2019-11-10 21:00,11.8,1.8,50,95,995.9,9.8
108,2019-11-10 22:00,,1.7,110,88,995.2,9.5
108,2019-11-10 23:00,,1.3,110,86,995.2,9.6
108,2019-11-11 0:00,0,3,180,83,995.1,9.8
108,2019-11-11 1:00,,1.7,200,86,995.1,9.5
108,2019-11-11 2:00,,0.7,230,86,995.3,8.9
108,2019-11-11 3:00,0.6,1.2,200,88,994.7,9.5
108,2019-11-11 4:00,,1.4,250,94,994.4,9.8
108,2019-11-11 5:00,,1,250,94,995.1,10
108,2019-11-11 6:00,0.4,1,250,95,995.5,10.1
108,2019-11-11 7:00,,1.3,250,95,996.2,10.3
108,2019-11-11 8:00,,2,270,93,997.2,10.5
108,2019-11-11 9:00,0.1,2.4,290,86,998.3,12.1
108,2019-11-11 10:00,,3.9,320,82,999.1,12.8
108,2019-11-11 11:00,,3.8,290,70,999.7,14.3
108,2019-11-11 12:00,,4,290,59,1000.1,16.8
108,2019-11-11 13:00,,3.2,320,55,1000,16.6
108,2019-11-11 14:00,,3.4,320,50,1000.3,17.8
108,2019-11-11 15:00,,3.9,320,48,1001.1,16
108,2019-11-11 16:00,,3.7,270,56,1001.8,14.3
108,2019-11-11 17:00,,3.5,290,64,1002.4,12.5
108,2019-11-11 18:00,,3.3,270,60,1003.4,10.8
108,2019-11-11 19:00,,2.9,270,62,1004.3,9.7
108,2019-11-11 20:00,,2.7,340,62,1005.2,8.9
108,2019-11-11 21:00,,1.7,290,66,1006.1,8
108,2019-11-11 22:00,,1.7,320,64,1006.5,7.3
108,2019-11-11 23:00,,2,320,66,1006.8,6.8
108,2019-11-12 0:00,,1,290,71,1006.9,6.1
108,2019-11-12 1:00,,0.6,290,77,1007.8,5.7
108,2019-11-12 2:00,,0.9,250,77,1008.3,5.4
108,2019-11-12 3:00,,1.4,250,76,1008.6,5.2
108,2019-11-12 4:00,,0.8,320,77,1009.1,4.8
108,2019-11-12 5:00,,0.7,250,80,1009.6,4.3
108,2019-11-12 6:00,,1.4,50,85,1009.5,4.3
108,2019-11-12 7:00,,1.3,20,86,1010.2,4
108,2019-11-12 8:00,,1.2,20,86,1010.9,4.6
108,2019-11-12 9:00,,1.7,50,70,1011.2,7.3
108,2019-11-12 10:00,,1.5,50,65,1011.3,10.8
108,2019-11-12 11:00,,1.4,50,60,1011.4,12.8
108,2019-11-12 12:00,,1.4,20,51,1011.1,15.7
108,2019-11-12 13:00,,1.4,250,46,1010.5,16
108,2019-11-12 14:00,,1.5,270,41,1010.6,15.6
108,2019-11-12 15:00,,2.4,320,42,1010.3,14.7
108,2019-11-12 16:00,,2.7,340,47,1010.2,13.7
108,2019-11-12 17:00,,1.6,290,52,1010.6,11.7
108,2019-11-12 18:00,,0.6,20,50,1010.5,9.2
108,2019-11-12 19:00,,0.4,0,56,1010.4,8
108,2019-11-12 20:00,,1.2,320,59,1011.2,7.3
108,2019-11-12 21:00,,1.3,20,66,1010.9,6.6
108,2019-11-12 22:00,,1.4,20,65,1011.3,6.2
108,2019-11-12 23:00,,1.1,50,66,1011.6,5.6
108,2019-11-13 0:00,,1.2,50,69,1011.7,6.1
108,2019-11-13 1:00,,1.1,50,74,1011.7,5.3
108,2019-11-13 2:00,,1.7,50,74,1011.5,5.5
108,2019-11-13 3:00,,2,70,71,1010.1,6
108,2019-11-13 4:00,,1.9,90,70,1009.3,5.7
108,2019-11-13 5:00,,1.9,90,73,1009.2,5.2
108,2019-11-13 6:00,,0.6,50,72,1009.7,5
108,2019-11-13 7:00,,2.4,70,76,1009,5.9
108,2019-11-13 8:00,,1.7,50,75,1008.9,6.6
108,2019-11-13 9:00,,1.7,50,71,1008.8,8.1
108,2019-11-13 10:00,,1.5,50,67,1008.3,9.2
108,2019-11-13 11:00,,2.2,50,68,1007.2,10.2
108,2019-11-13 12:00,0,1.3,20,69,1005.4,9.7
108,2019-11-13 13:00,,4,200,75,1003.6,10
108,2019-11-13 14:00,,4.7,200,83,1001.8,10.6
108,2019-11-13 15:00,2.4,4.7,230,93,1000.5,10.8
108,2019-11-13 16:00,,3,270,95,1000.9,10.9
108,2019-11-13 17:00,,4.7,270,88,1002.5,9.7
108,2019-11-13 18:00,5.1,3.4,290,83,1003.6,8.6
108,2019-11-13 19:00,,2,270,80,1004.9,8
108,2019-11-13 20:00,,4.3,290,71,1006.1,7
108,2019-11-13 21:00,,4.8,290,68,1008,6
108,2019-11-13 22:00,,4.7,290,62,1009.3,4.7
108,2019-11-13 23:00,,5.1,270,61,1010.2,3.7
108,2019-11-14 0:00,,3.2,270,51,1011.2,2.9
108,2019-11-14 1:00,,4.7,290,34,1012,1.8
108,2019-11-14 2:00,,5.5,270,38,1012.6,0.9
108,2019-11-14 3:00,,5,290,35,1013.3,0.4
108,2019-11-14 4:00,,5,290,32,1013.7,0.3
108,2019-11-14 5:00,,4.5,290,26,1014.4,0.2
108,2019-11-14 6:00,,3.1,270,23,1014.8,0
108,2019-11-14 7:00,,3.3,270,25,1015.8,-0.2
108,2019-11-14 8:00,,1.2,320,26,1016.2,-0.3
108,2019-11-14 9:00,,3.5,320,23,1016.5,-0.2
108,2019-11-14 10:00,,2.9,320,24,1016.5,-0.1
108,2019-11-14 11:00,,4.1,290,25,1016.4,0.7
108,2019-11-14 12:00,,4.8,320,27,1016,6.9
108,2019-11-14 13:00,,3.2,290,27,1014.9,10.8
108,2019-11-14 14:00,,4.3,290,26,1014.5,10.9
108,2019-11-14 15:00,,2.7,320,25,1013.6,9.2
108,2019-11-14 16:00,,1.3,340,22,1011.9,6.8
108,2019-11-14 17:00,,1.8,110,27,1011.7,4.5
108,2019-11-14 18:00,,2.1,180,29,1012,2.8
108,2019-11-14 19:00,,2.4,140,29,1011.9,1.8
108,2019-11-14 20:00,,2,180,34,1011.7,1.5
108,2019-11-14 21:00,,1.7,140,38,1011.5,1
108,2019-11-14 22:00,,0.7,20,43,1011.9,0.7
108,2019-11-14 23:00,,1.2,230,41,1012.2,0.6
108,2019-11-15 0:00,,1.5,20,45,1011.9,1.9
108,2019-11-15 1:00,,2.7,50,48,1011.5,2.6
108,2019-11-15 2:00,,2.1,110,43,1009.9,2.7
108,2019-11-15 3:00,0,1.5,50,46,1009.3,3.3
108,2019-11-15 4:00,,1.1,110,45,1008.2,3.8
108,2019-11-15 5:00,,1.5,110,56,1007.3,4.5
108,2019-11-15 6:00,0.7,3.4,360,82,1007.7,4.7
108,2019-11-15 7:00,,2,70,94,1008.1,4.6
108,2019-11-15 8:00,,1.5,50,95,1007.9,4.7
108,2019-11-15 9:00,10.4,1.8,70,96,1007.9,5.5
108,2019-11-15 10:00,,2.5,70,95,1007.7,7.5
108,2019-11-15 11:00,,2.7,70,93,1008.6,7.3
108,2019-11-15 12:00,2.3,2,70,95,1007.7,7.6
108,2019-11-15 13:00,,1.9,50,96,1007.4,7.4
108,2019-11-15 14:00,,2.3,50,96,1006.6,8.6
108,2019-11-15 15:00,3.2,2.1,70,96,1006.1,9.4
108,2019-11-15 16:00,,2.7,20,95,1006.7,8.5
108,2019-11-15 17:00,,2.1,50,96,1006.8,8.2
108,2019-11-15 18:00,1.9,1.9,50,96,1007,7.8
108,2019-11-15 19:00,,1.3,70,96,1007.5,7.5
108,2019-11-15 20:00,,2.6,70,95,1007.4,7.3
108,2019-11-15 21:00,0.3,2.1,70,94,1007.3,6.7
108,2019-11-15 22:00,,2,50,94,1007.7,5.8
108,2019-11-15 23:00,,2.1,70,93,1008,5.1
108,2019-11-16 0:00,,1.2,70,94,1008.1,4.5
108,2019-11-16 1:00,,1.5,20,95,1008,4
108,2019-11-16 2:00,,1.3,20,96,1008.1,3.6
108,2019-11-16 3:00,,1.1,20,96,1008.4,4.3
108,2019-11-16 4:00,,1.8,50,97,1008,5
108,2019-11-16 5:00,,2.5,50,97,1008.1,5.2
108,2019-11-16 6:00,,1.6,50,97,1008.9,5.4
108,2019-11-16 7:00,,2.2,70,97,1009.3,5.4
108,2019-11-16 8:00,,2,70,97,1009.7,5.8
108,2019-11-16 9:00,,2.7,70,97,1010.7,6.7
