Measurement date,SO2,NO2,O3,CO,PM10,PM2.5,precipitation,wind_speed,wind_direction,humidity,local pressure,ground_temperature
1570924800000000000,0.002,0.011,0.027,0.5,VERY BAD,10.0,0.0,2.0,340.0,61.0,1010.5,12.7
1570928400000000000,0.002,0.008,0.03,0.5,VERY BAD,7.0,0.0,2.1,360.0,58.0,1010.5,12.5
1570932000000000000,0.002,0.006,0.034,0.4,VERY BAD,10.0,0.0,2.2,360.0,60.0,1011.0,12.2
1570935600000000000,0.002,0.004,0.035,0.4,VERY BAD,9.0,0.0,2.2,340.0,64.0,1011.2,11.8
1570939200000000000,0.002,0.004,0.034,0.4,VERY BAD,10.0,0.0,2.0,340.0,66.0,1011.2,11.5
1570942800000000000,0.002,0.006,0.033,0.4,VERY BAD,8.0,0.0,2.1,360.0,65.0,1011.7,11.3
1570946400000000000,0.002,0.0069999999999999,0.029,0.4,VERY BAD,9.0,0.0,2.7,360.0,63.0,1012.1,11.4
1570950000000000000,0.002,0.009,0.027,0.4,VERY BAD,11.0,0.0,2.7,360.0,63.0,1012.4,11.3
1570953600000000000,0.002,0.011,0.025,0.5,VERY BAD,15.0,0.0,2.8,360.0,57.0,1012.8,12.2
1570957200000000000,0.002,0.009,0.028,0.5,VERY BAD,9.0,0.0,3.5,360.0,54.0,1013.3,14.2
1570960800000000000,0.002,0.0069999999999999,0.031,0.5,VERY BAD,14.0,0.0,3.3,360.0,48.0,1013.5,18.1
1570964400000000000,0.002,0.0069999999999999,0.033,0.5,VERY BAD,13.0,0.0,2.6,360.0,45.0,1013.1,22.8
1570968000000000000,0.002,0.006,0.035,0.5,VERY BAD,15.0,0.0,2.2,20.0,40.0,1012.8,27.3
1570971600000000000,0.002,0.006,0.037,0.4,VERY BAD,14.0,0.0,2.0,20.0,37.0,1012.0,30.0
1570975200000000000,0.002,0.0069999999999999,0.038,0.4,VERY BAD,12.0,0.0,1.4,140.0,35.0,1011.3,30.8
1570978800000000000,0.002,0.008,0.038,0.4,VERY BAD,12.0,0.0,0.9,70.0,33.0,1011.1,29.8
1570982400000000000,0.002,0.011,0.036,0.4,VERY BAD,11.0,0.0,1.6,160.0,33.0,1011.3,27.2
1570986000000000000,0.002,0.021,0.024,0.5,VERY BAD,13.0,0.0,1.3,140.0,36.0,1011.3,22.8
1570989600000000000,0.002,0.034,0.009,0.6,VERY BAD,11.0,0.0,0.6,320.0,43.0,1011.5,19.1
1570993200000000000,0.002,0.041,0.003,0.7,VERY BAD,15.0,0.0,1.7,200.0,49.0,1012.0,17.2
1570996800000000000,0.002,0.038,0.001,0.7,VERY BAD,16.0,0.0,0.7,250.0,60.0,1012.4,16.0
1571000400000000000,0.002,0.035,0.002,0.7,VERY BAD,18.0,0.0,1.2,230.0,60.0,1012.6,15.3
1571004000000000000,0.002,0.033,0.001,0.7,VERY BAD,19.0,0.0,1.3,230.0,62.0,1013.0,14.7
1571007600000000000,0.002,0.03,0.002,0.7,VERY BAD,17.0,0.0,1.3,230.0,67.0,1013.2,14.0
1571011200000000000,0.002,0.028,0.001,0.7,VERY BAD,16.0,0.0,0.4,0.0,64.0,1013.1,13.9
1571014800000000000,0.002,0.027,0.001,0.7,VERY BAD,14.0,0.0,0.3,0.0,69.0,1013.1,13.2
1571018400000000000,0.002,0.024,0.003,0.6,VERY BAD,12.0,0.0,0.6,270.0,73.0,1013.1,12.7
1571022000000000000,0.002,0.019,0.0069999999999999,0.6,VERY BAD,13.0,0.0,0.9,320.0,76.0,1012.9,12.3
1571025600000000000,0.002,0.02,0.003,0.6,VERY BAD,16.0,0.0,0.4,0.0,77.0,1013.0,11.9
1571029200000000000,0.002,0.022,0.002,0.6,VERY BAD,14.0,0.0,0.6,250.0,81.0,1013.2,12.1
1571032800000000000,0.002,0.023,0.001,0.6,VERY BAD,19.0,0.0,0.6,290.0,81.0,1013.5,11.7
1571036400000000000,0.002,0.027,0.002,0.7,VERY BAD,20.0,0.0,2.2,200.0,83.0,1013.8,11.7
1571040000000000000,0.003,0.027,0.002,0.8,VERY BAD,21.0,0.0,3.5,250.0,75.0,1014.5,14.0
1571043600000000000,0.003,0.023,0.013,0.8,VERY BAD,23.0,0.0,3.7,250.0,72.0,1014.8,15.8
1571047200000000000,0.003,0.018,0.024,0.7,VERY BAD,28.0,0.0,1.8,250.0,72.0,1015.0,16.6
1571050800000000000,0.003,0.016,0.027,0.7,VERY BAD,26.0,0.0,3.2,250.0,66.0,1014.7,20.4
1571054400000000000,0.002,0.01,0.039,0.6,VERY BAD,19.0,0.0,3.9,270.0,50.0,1014.6,24.6
1571058000000000000,0.002,0.008,0.044,0.6,VERY BAD,22.0,0.0,3.2,270.0,46.0,1014.1,27.8
1571061600000000000,0.002,0.009,0.045,0.6,VERY BAD,20.0,0.0,2.8,200.0,45.0,1013.4,29.0
1571065200000000000,0.002,0.01,0.042,0.5,VERY BAD,17.0,0.0,2.9,250.0,37.0,1013.6,28.0
1571068800000000000,0.002,0.012,0.037,0.5,VERY BAD,14.0,0.0,3.4,250.0,35.0,1013.9,24.7
1571072400000000000,0.002,0.013,0.034,0.5,VERY BAD,13.0,0.0,4.0,250.0,35.0,1014.4,20.1
1571076000000000000,0.002,0.015,0.03,0.5,VERY BAD,16.0,0.0,3.3,250.0,42.0,1015.0,16.3
1571079600000000000,0.002,0.015,0.03,0.5,VERY BAD,17.0,0.0,3.6,270.0,41.0,1015.8,14.3
1571083200000000000,0.002,0.015,0.029,0.6,VERY BAD,16.0,0.0,4.8,250.0,41.0,1016.3,13.1
1571086800000000000,0.002,0.015,0.028,0.6,VERY BAD,12.0,0.0,2.6,250.0,44.0,1016.6,12.1
1571090400000000000,0.002,0.017,0.023,0.6,VERY BAD,16.0,0.0,2.6,230.0,49.0,1017.1,11.4
1571094000000000000,0.002,0.026,0.012,0.6,VERY BAD,12.0,0.0,1.7,230.0,51.0,1017.4,10.8
1571097600000000000,0.002,0.024,0.013,0.6,VERY BAD,16.0,0.0,1.6,230.0,53.0,1017.3,10.2
1571101200000000000,0.002,0.021,0.013,0.6,VERY BAD,16.0,0.0,0.9,230.0,53.0,1017.5,9.8
1571104800000000000,0.002,0.019,0.015,0.6,VERY BAD,16.0,0.0,0.8,250.0,54.0,1017.6,9.6
1571108400000000000,0.002,0.018,0.015,0.6,VERY BAD,15.0,0.0,0.6,320.0,54.0,1017.5,9.5
1571112000000000000,0.002,0.01,0.022,0.5,VERY BAD,12.0,0.0,0.3,0.0,56.0,1017.4,9.5
1571115600000000000,0.002,0.013,0.02,0.5,VERY BAD,8.0,0.0,0.7,90.0,58.0,1017.8,9.9
1571119200000000000,0.002,0.017,0.017,0.5,VERY BAD,5.0,0.0,2.3,360.0,65.0,1018.2,9.6
1571122800000000000,0.002,0.02,0.014,0.5,VERY BAD,5.0,0.0,2.7,360.0,64.0,1018.3,10.2
1571126400000000000,0.002,0.016,0.019,0.5,VERY BAD,10.0,0.0,3.0,360.0,58.0,1018.8,11.1
1571130000000000000,0.002,0.012,0.024,0.5,VERY BAD,8.0,0.0,4.3,360.0,53.0,1019.2,12.9
1571133600000000000,0.002,0.009,0.028,0.4,VERY BAD,6.0,0.0,4.2,20.0,49.0,1019.3,17.3
1571137200000000000,0.002,0.008,0.03,0.5,VERY BAD,6.0,0.0,1.4,50.0,45.0,1019.0,21.9
1571140800000000000,0.002,0.008,0.033,0.5,VERY BAD,9.0,0.0,2.2,50.0,44.0,1018.5,27.0
1571144400000000000,0.002,0.008,0.035,0.5,VERY BAD,8.0,0.0,1.9,20.0,41.0,1017.7,28.6
1571148000000000000,0.002,0.009,0.036,0.5,VERY BAD,6.0,0.0,2.1,360.0,41.0,1016.9,29.2
1571151600000000000,0.002,0.011,0.034,0.5,VERY BAD,7.0,0.0,1.7,320.0,46.0,1016.5,21.9
1571155200000000000,0.002,0.013,0.03,0.5,VERY BAD,7.0,0.0,1.6,290.0,41.0,1016.3,20.9
1571158800000000000,0.002,0.025,0.018,0.5,VERY BAD,5.0,0.0,1.7,290.0,46.0,1016.3,19.6
1571162400000000000,0.002,0.034,0.008,0.6,VERY BAD,8.0,0.0,2.7,270.0,49.0,1016.2,17.6
1571166000000000000,0.002,0.032,0.006,0.6,VERY BAD,9.0,0.0,1.3,270.0,56.0,1016.6,16.1
1571169600000000000,0.002,0.04,0.001,0.7,VERY BAD,16.0,0.0,0.8,320.0,59.0,1016.8,15.1
1571173200000000000,0.002,0.033,0.004,0.6,VERY BAD,13.0,0.0,0.9,200.0,64.0,1017.2,13.8
1571176800000000000,0.002,0.035,0.001,0.7,VERY BAD,13.0,0.0,0.3,0.0,65.0,1017.5,12.7
1571180400000000000,0.002,0.031,0.001,0.7,VERY BAD,12.0,0.0,0.9,290.0,68.0,1017.8,11.9
1571184000000000000,0.002,0.03,0.001,0.7,VERY BAD,17.0,0.0,1.3,320.0,70.0,1017.5,11.3
1571187600000000000,0.002,0.023,0.004,0.6,VERY BAD,10.0,0.0,1.1,320.0,72.0,1017.7,10.8
1571191200000000000,0.002,0.02,0.0069999999999999,0.6,VERY BAD,10.0,0.0,0.8,320.0,73.0,1018.0,10.3
1571194800000000000,0.002,0.022,0.002,0.6,VERY BAD,15.0,0.0,0.9,340.0,79.0,1017.8,10.0
1571198400000000000,0.002,0.017,0.0069999999999999,0.6,VERY BAD,12.0,0.0,1.7,340.0,81.0,1017.0,9.7
1571202000000000000,0.002,0.02,0.003,0.6,VERY BAD,13.0,0.0,1.6,320.0,82.0,1016.9,9.4
1571205600000000000,0.002,0.021,0.002,0.6,VERY BAD,13.0,0.0,1.4,320.0,83.0,1017.1,9.1
1571209200000000000,0.002,0.021,0.003,0.6,VERY BAD,13.0,0.0,1.6,340.0,83.0,1016.9,9.0
1571212800000000000,0.002,0.02,0.006,0.6,VERY BAD,24.0,0.0,1.4,320.0,73.0,1017.1,10.1
1571216400000000000,0.002,0.019,0.009,0.6,VERY BAD,19.0,0.0,1.6,340.0,67.0,1017.7,12.6
1571220000000000000,0.002,0.02,0.015,0.6,VERY BAD,17.0,0.0,1.4,340.0,55.0,1017.6,16.6
1571223600000000000,0.002,0.016,0.031,0.6,VERY BAD,20.0,0.0,1.1,290.0,47.0,1017.0,21.2
1571227200000000000,0.002,0.017,0.034,0.6,VERY BAD,17.0,0.0,2.5,230.0,40.0,1016.5,25.0
1571230800000000000,0.002,0.025,0.032,0.6,VERY BAD,26.0,0.0,3.3,200.0,41.0,1015.7,29.4
1571234400000000000,0.002,0.021,0.039,0.6,VERY BAD,25.0,0.0,2.0,270.0,35.0,1014.8,28.6
1571238000000000000,0.002,0.021,0.043,0.6,VERY BAD,20.0,0.0,3.0,230.0,34.0,1014.4,28.2
1571241600000000000,0.002,0.022,0.045,0.6,VERY BAD,23.0,0.0,2.5,250.0,34.0,1014.2,23.8
1571245200000000000,0.002,0.022,0.041,0.6,VERY BAD,19.0,0.0,1.9,270.0,39.0,1014.3,19.8
1571248800000000000,0.002,0.02,0.037,0.6,VERY BAD,18.0,0.0,1.6,230.0,42.0,1014.4,16.5
1571252400000000000,0.002,0.022,0.032,0.6,VERY BAD,16.0,0.0,2.1,230.0,53.0,1014.7,14.8
1571256000000000000,0.002,0.023,0.028,0.6,VERY BAD,20.0,0.0,1.4,200.0,52.0,1014.9,14.4
1571259600000000000,0.002,0.045,0.005,0.7,VERY BAD,985.0,0.0,0.8,230.0,55.0,1014.9,14.4
1571263200000000000,0.002,0.039,0.0069999999999999,0.7,VERY BAD,21.0,0.0,2.4,270.0,58.0,1015.0,14.3
1571266800000000000,0.002,0.035,0.009,0.7,VERY BAD,21.0,0.0,1.1,230.0,62.0,1015.0,14.1
1571270400000000000,0.002,0.018,0.026,0.6,VERY BAD,25.0,0.0,1.0,270.0,66.0,1015.0,13.5
1571274000000000000,0.002,0.032,0.006,0.7,VERY BAD,19.0,0.0,0.7,230.0,64.0,1015.1,13.2
1571277600000000000,0.002,0.025,0.013,0.7,VERY BAD,22.0,0.0,1.7,360.0,67.0,1014.6,12.8
1571281200000000000,0.002,0.015,0.023,0.6,VERY BAD,19.0,0.0,1.3,320.0,70.0,1014.3,12.3
1571284800000000000,0.002,0.02,0.013,0.6,VERY BAD,23.0,0.0,1.4,320.0,73.0,1013.9,11.7
1571288400000000000,0.002,0.018,0.013,0.6,VERY BAD,21.0,0.0,1.9,360.0,72.0,1013.8,11.1
1571292000000000000,0.002,0.025,0.006,0.6,VERY BAD,18.0,0.0,1.0,360.0,75.0,1014.2,11.2
1571295600000000000,0.002,0.024,0.008,0.6,VERY BAD,19.0,0.0,1.5,320.0,79.0,1014.1,11.8
1571299200000000000,0.002,0.028,0.006,0.7,VERY BAD,22.0,0.0,1.9,360.0,64.0,1014.3,13.2
1571302800000000000,0.002,0.024,0.011,0.6,VERY BAD,21.0,0.0,2.2,20.0,61.0,1014.7,15.6
1571306400000000000,0.002,0.019,0.02,0.6,VERY BAD,18.0,0.0,2.2,360.0,57.0,1014.4,17.7
1571310000000000000,0.002,0.013,0.029,0.6,VERY BAD,14.0,0.0,1.3,50.0,45.0,1015.0,22.0
1571313600000000000,0.002,0.013,0.033,0.5,VERY BAD,13.0,0.0,1.5,20.0,45.0,1014.7,23.5
1571317200000000000,0.002,0.011,0.036,0.6,VERY BAD,14.0,0.0,2.0,20.0,39.0,1014.0,25.9
1571320800000000000,0.002,0.012,0.04,0.5,VERY BAD,16.0,0.0,1.8,20.0,34.0,1013.5,27.4
1571324400000000000,0.002,0.011,0.044,0.5,VERY BAD,17.0,0.0,2.0,360.0,34.0,1013.3,27.7
1571328000000000000,0.002,0.016,0.042,0.6,VERY BAD,13.0,0.0,2.4,70.0,32.0,1013.1,24.7
1571331600000000000,0.002,0.02,0.032,0.6,VERY BAD,16.0,0.0,3.5,70.0,32.0,1013.0,20.4
1571335200000000000,0.002,0.045,0.004,0.7,VERY BAD,12.0,0.0,1.9,360.0,42.0,1012.9,17.0
1571338800000000000,0.002,0.046,0.001,0.7,VERY BAD,19.0,0.0,1.9,340.0,49.0,1013.4,15.1
1571342400000000000,0.002,0.039,0.004,0.7,VERY BAD,18.0,0.0,1.9,340.0,53.0,1013.8,13.9
1571346000000000000,0.002,0.041,0.001,0.8,VERY BAD,20.0,0.0,1.2,340.0,55.0,1013.9,13.2
1571349600000000000,0.002,0.039,0.001,0.8,VERY BAD,23.0,0.0,1.0,360.0,60.0,1014.4,12.5
1571353200000000000,0.002,0.033,0.003,0.7,VERY BAD,17.0,0.0,1.5,340.0,65.0,1014.6,12.1
1571356800000000000,0.002,0.021,0.012,0.6,VERY BAD,19.0,0.0,1.9,360.0,66.0,1014.6,12.2
1571360400000000000,0.002,0.019,0.011,0.6,VERY BAD,13.0,0.0,2.0,340.0,68.0,1014.5,11.7
1571364000000000000,0.002,0.017,0.015,0.6,VERY BAD,12.0,0.0,1.6,360.0,70.0,1014.7,11.7
1571367600000000000,0.002,0.014,0.018,0.6,VERY BAD,15.0,0.0,2.2,340.0,69.0,1014.4,11.6
1571371200000000000,-1.0,-1.0,-1.0,-1.0,VERY BAD,-1.0,0.0,1.4,20.0,67.0,1013.9,11.0
1571374800000000000,-1.0,-1.0,-1.0,-1.0,VERY BAD,-1.0,0.0,2.1,20.0,68.0,1013.8,11.4
1571378400000000000,-1.0,-1.0,-1.0,-1.0,VERY BAD,-1.0,0.0,1.5,360.0,65.0,1013.8,11.8
1571382000000000000,0.002,0.016,0.02,0.5,VERY BAD,7.0,0.0,1.0,360.0,65.0,1013.6,11.8
1571385600000000000,0.002,0.02,0.016,0.6,VERY BAD,8.0,0.0,2.0,20.0,62.0,1013.4,12.9
1571389200000000000,0.002,0.02,0.017,0.6,VERY BAD,10.0,0.0,2.0,360.0,57.0,1013.7,15.2
1571392800000000000,0.002,0.019,0.021,0.6,VERY BAD,9.0,0.0,2.2,360.0,52.0,1013.4,19.7
1571396400000000000,0.002,0.011,0.031,0.5,VERY BAD,6.0,0.0,2.3,360.0,51.0,1012.9,21.9
1571400000000000000,0.002,0.01,0.033,0.5,VERY BAD,6.0,0.0,3.2,360.0,47.0,1012.3,25.7
1571403600000000000,0.002,0.01,0.034,0.6,VERY BAD,6.0,0.0,4.0,50.0,46.0,1011.3,28.5
1571407200000000000,0.002,0.014,0.031,0.6,VERY BAD,11.0,0.0,2.7,50.0,47.0,1010.8,27.9
1571410800000000000,0.002,0.013,0.029,0.6,VERY BAD,7.0,0.0,3.8,360.0,46.0,1010.2,27.5
1571414400000000000,0.002,0.014,0.027,0.6,VERY BAD,8.0,0.0,3.6,360.0,50.0,1010.0,24.7
1571418000000000000,0.002,0.02,0.023,0.6,VERY BAD,10.0,0.0,2.7,360.0,52.0,1009.8,22.0
1571421600000000000,0.002,0.029,0.013,0.6,VERY BAD,14.0,0.0,4.0,360.0,55.0,1009.8,18.6
1571425200000000000,0.002,0.029,0.012,0.6,VERY BAD,12.0,0.0,3.1,360.0,55.0,1009.9,17.3
1571428800000000000,0.002,0.025,0.015,0.6,VERY BAD,11.0,0.0,2.9,360.0,56.0,1010.2,16.0
1571432400000000000,0.002,0.02,0.019,0.6,VERY BAD,985.0,0.0,2.1,360.0,59.0,1010.3,15.1
1571436000000000000,0.002,0.014,0.027,0.6,VERY BAD,10.0,0.0,3.0,360.0,61.0,1010.7,14.7
1571439600000000000,0.002,0.013,0.027,0.6,VERY BAD,8.0,0.0,2.5,360.0,64.0,1010.7,14.2
1571443200000000000,0.002,0.01,0.029,0.5,VERY BAD,6.0,0.0,1.9,340.0,68.0,1010.4,14.1
1571446800000000000,0.002,0.008,0.032,0.5,VERY BAD,9.0,0.0,2.2,360.0,65.0,1010.1,13.8
1571450400000000000,0.002,0.008,0.031,0.5,VERY BAD,9.0,0.0,1.6,340.0,70.0,1009.9,13.0
1571454000000000000,0.002,0.008,0.03,0.5,VERY BAD,9.0,0.0,1.4,340.0,69.0,1009.8,12.3
1571457600000000000,0.002,0.014,0.022,0.6,VERY BAD,12.0,0.0,1.8,320.0,72.0,1009.6,11.8
1571461200000000000,0.002,0.023,0.009,0.6,VERY BAD,11.0,0.0,0.6,320.0,74.0,1009.6,11.4
1571464800000000000,0.002,0.029,0.003,0.6,VERY BAD,14.0,0.0,0.7,340.0,76.0,1010.1,10.9
1571468400000000000,0.002,0.031,0.003,0.6,VERY BAD,13.0,0.0,1.0,320.0,78.0,1010.2,10.7
1571472000000000000,0.002,0.027,0.009,0.6,VERY BAD,15.0,0.0,0.5,340.0,66.0,1010.9,11.6
1571475600000000000,0.002,0.021,0.017,0.6,VERY BAD,10.0,0.0,1.0,360.0,54.0,1011.3,14.0
1571479200000000000,0.002,0.014,0.028,0.5,VERY BAD,9.0,0.0,1.6,360.0,47.0,1011.3,18.7
1571482800000000000,0.002,0.012,0.032,0.5,VERY BAD,9.0,0.0,0.9,200.0,43.0,1011.0,23.6
1571486400000000000,0.002,0.013,0.031,0.5,VERY BAD,10.0,0.0,3.0,270.0,43.0,1010.6,27.8
1571490000000000000,0.002,0.015,0.034,0.6,VERY BAD,12.0,0.0,2.6,230.0,46.0,1010.1,28.3
1571493600000000000,0.002,0.012,0.04,0.6,VERY BAD,8.0,0.0,2.9,250.0,42.0,1009.5,30.6
1571497200000000000,0.002,0.009,0.047,0.6,VERY BAD,14.0,0.0,2.0,290.0,42.0,1009.4,28.4
1571500800000000000,0.002,0.012,0.044,0.6,VERY BAD,14.0,0.0,2.8,230.0,41.0,1009.4,26.7
1571504400000000000,0.002,0.017,0.039,0.6,VERY BAD,13.0,0.0,2.3,200.0,48.0,1009.6,21.9
1571508000000000000,0.002,0.022,0.033,0.7,VERY BAD,15.0,0.0,3.0,230.0,63.0,1009.9,18.6
1571511600000000000,0.002,0.019,0.037,0.7,VERY BAD,20.0,0.0,2.3,230.0,73.0,1010.6,16.9
1571515200000000000,0.002,0.019,0.034,0.7,VERY BAD,19.0,0.0,2.4,230.0,79.0,1010.8,15.9
1571518800000000000,0.002,0.018,0.033,0.7,VERY BAD,23.0,0.0,1.1,200.0,80.0,1010.9,15.2
1571522400000000000,0.002,0.019,0.029,0.7,VERY BAD,23.0,0.0,0.5,250.0,81.0,1011.1,14.2
1571526000000000000,0.002,0.037,0.002,0.9,VERY BAD,26.0,0.0,0.7,200.0,82.0,1011.2,13.6
1571529600000000000,0.002,0.035,0.001,0.9,VERY BAD,32.0,0.0,0.7,360.0,83.0,1011.2,13.0
1571533200000000000,0.002,0.033,0.001,0.9,VERY BAD,22.0,0.0,0.1,0.0,86.0,1011.3,12.5
1571536800000000000,0.002,0.03,0.001,0.9,VERY BAD,25.0,0.0,1.1,320.0,87.0,1011.6,12.1
1571540400000000000,0.002,0.028,0.001,0.9,VERY BAD,22.0,0.0,1.3,320.0,88.0,1011.4,11.9
1571544000000000000,0.002,0.022,0.003,0.8,VERY BAD,26.0,0.0,0.8,340.0,89.0,1011.3,11.6
1571547600000000000,0.002,0.022,0.002,0.8,VERY BAD,25.0,0.0,1.1,320.0,90.0,1011.8,11.1
1571551200000000000,0.002,0.021,0.002,0.8,VERY BAD,26.0,0.0,1.4,340.0,94.0,1012.0,11.0
1571554800000000000,0.002,0.016,0.008,0.7,VERY BAD,22.0,0.0,1.4,320.0,94.0,1012.3,11.0
1571558400000000000,0.002,0.016,0.01,0.7,VERY BAD,27.0,0.0,1.1,320.0,93.0,1013.0,12.4
1571562000000000000,0.002,0.019,0.009,0.7,VERY BAD,25.0,0.0,1.2,360.0,75.0,1013.5,15.1
1571565600000000000,0.002,0.02,0.013,0.8,VERY BAD,35.0,0.0,1.7,340.0,70.0,1013.4,18.6
1571569200000000000,0.002,0.022,0.022,0.8,VERY BAD,41.0,0.0,1.3,20.0,61.0,1013.0,23.2
1571572800000000000,0.003,0.019,0.031,0.8,VERY BAD,35.0,0.0,1.4,20.0,58.0,1012.6,27.2
1571576400000000000,0.002,0.013,0.04,0.7,VERY BAD,30.0,0.0,1.1,20.0,49.0,1011.5,31.0
1571580000000000000,0.002,0.01,0.05,0.7,VERY BAD,26.0,0.0,1.4,110.0,44.0,1010.7,31.9
1571583600000000000,0.002,0.011,0.05,0.7,VERY BAD,20.0,0.0,1.1,110.0,39.0,1010.2,31.0
1571587200000000000,0.002,0.015,0.047,0.7,VERY BAD,23.0,0.0,1.8,160.0,40.0,1010.1,28.0
1571590800000000000,0.002,0.028,0.034,0.8,VERY BAD,22.0,0.0,1.5,230.0,47.0,1010.0,22.3
1571594400000000000,0.002,0.047,0.01,0.9,VERY BAD,25.0,0.0,2.6,230.0,58.0,1010.1,18.3
1571598000000000000,0.002,0.028,0.033,0.9,VERY BAD,38.0,0.0,2.1,230.0,69.0,1010.4,16.5
1571601600000000000,0.002,0.042,0.009,1.0,VERY BAD,33.0,0.0,0.6,180.0,68.0,1010.6,15.4
1571605200000000000,0.002,0.046,0.001,1.0,VERY BAD,30.0,0.0,0.9,200.0,71.0,1010.7,14.3
1571608800000000000,0.002,0.043,0.001,1.0,BAD,31.0,0.0,1.2,250.0,76.0,1011.0,13.5
1571612400000000000,0.002,0.038,0.001,0.9,VERY BAD,29.0,0.0,0.9,250.0,76.0,1011.0,12.9
1571616000000000000,0.002,0.034,0.002,0.9,VERY BAD,27.0,0.0,0.7,270.0,79.0,1010.7,12.4
1571619600000000000,0.002,0.026,0.009,0.8,VERY BAD,23.0,0.0,1.2,320.0,81.0,1010.3,11.9
1571623200000000000,0.002,0.022,0.01,0.8,VERY BAD,19.0,0.0,1.0,340.0,78.0,1010.4,11.4
1571626800000000000,0.002,0.018,0.014,0.8,VERY BAD,23.0,0.0,1.0,340.0,81.0,1010.1,11.1
1571630400000000000,0.002,0.021,0.009,0.8,VERY BAD,21.0,0.0,1.1,320.0,83.0,1009.7,10.7
1571634000000000000,0.002,0.025,0.0069999999999999,0.7,VERY BAD,24.0,0.0,1.1,320.0,84.0,1010.0,10.4
1571637600000000000,0.002,0.027,0.004,0.8,VERY BAD,21.0,0.0,1.0,340.0,87.0,1009.9,10.3
1571641200000000000,0.002,0.028,0.009,0.7,VERY BAD,17.0,0.0,1.1,320.0,83.0,1009.9,10.2
1571644800000000000,0.002,0.029,0.006,0.8,VERY BAD,23.0,0.0,1.0,320.0,77.0,1010.2,11.2
1571648400000000000,0.002,0.027,0.01,0.8,VERY BAD,18.0,0.0,1.1,360.0,64.0,1010.5,13.9
1571652000000000000,0.002,0.023,0.02,0.7,VERY BAD,22.0,0.0,0.9,340.0,54.0,1010.1,17.9
1571655600000000000,0.003,0.019,0.037,0.7,VERY BAD,19.0,0.0,1.0,360.0,47.0,1009.5,23.2
1571659200000000000,0.003,0.017,0.046,0.8,VERY BAD,30.0,0.0,0.7,140.0,42.0,1009.0,23.5
1571662800000000000,0.002,0.014,0.05,0.7,VERY BAD,16.0,0.0,1.9,230.0,40.0,1008.1,25.1
1571666400000000000,0.002,0.016,0.049,0.7,VERY BAD,21.0,0.0,1.7,340.0,31.0,1007.3,24.6
1571670000000000000,0.002,0.013,0.054,0.7,VERY BAD,18.0,0.0,1.0,200.0,29.0,1006.7,25.5
1571673600000000000,0.002,0.023,0.044,0.7,VERY BAD,17.0,0.0,1.3,70.0,30.0,1006.7,25.2
1571677200000000000,0.002,0.044,0.023,0.9,VERY BAD,27.0,0.0,1.9,320.0,46.0,1006.4,20.2
1571680800000000000,0.002,0.056,0.01,1.0,VERY BAD,26.0,0.0,1.1,320.0,54.0,1006.6,16.7
1571684400000000000,0.002,0.06,0.003,1.1,VERY BAD,28.0,0.0,1.1,270.0,54.0,1007.0,15.4
1571688000000000000,0.002,0.057,0.001,1.2,BAD,32.0,0.0,0.5,320.0,59.0,1007.2,13.8
1571691600000000000,0.002,0.048,0.004,1.1,VERY BAD,35.0,0.0,0.6,360.0,63.0,1007.5,13.1
1571695200000000000,0.002,0.044,0.004,1.0,BAD,29.0,0.0,1.5,20.0,62.0,1007.6,12.5
1571698800000000000,0.002,0.039,0.004,1.0,VERY BAD,29.0,0.0,1.3,70.0,64.0,1007.2,12.1
1571702400000000000,0.002,0.041,0.001,1.0,VERY BAD,38.0,0.0,1.2,20.0,68.0,1007.3,11.8
1571706000000000000,0.002,0.034,0.005,1.0,VERY BAD,31.0,0.0,1.8,20.0,74.0,1007.3,11.5
1571709600000000000,0.002,0.023,0.014,0.9,VERY BAD,25.0,0.0,2.5,70.0,72.0,1007.4,11.8
1571713200000000000,0.002,0.018,0.017,0.8,VERY BAD,24.0,0.0,2.2,90.0,69.0,1007.5,12.1
1571716800000000000,0.002,0.022,0.011,0.8,VERY BAD,21.0,0.0,2.1,70.0,72.0,1007.7,11.7
1571720400000000000,0.002,0.019,0.017,0.8,VERY BAD,25.0,0.0,2.2,70.0,71.0,1007.7,11.4
1571724000000000000,0.002,0.021,0.016,0.8,VERY BAD,22.0,0.0,2.0,90.0,70.0,1007.8,11.1
1571727600000000000,0.002,0.021,0.018,0.8,VERY BAD,22.0,0.0,1.9,70.0,72.0,1008.0,11.3
1571731200000000000,0.002,0.025,0.015,0.8,VERY BAD,24.0,0.0,2.7,70.0,65.0,1008.6,13.4
1571734800000000000,0.002,0.024,0.019,0.8,VERY BAD,24.0,0.0,2.2,90.0,54.0,1008.9,16.3
1571738400000000000,0.002,0.02,0.028,0.8,VERY BAD,20.0,0.0,1.9,90.0,49.0,1008.8,22.0
1571742000000000000,0.002,0.016,0.037,0.8,VERY BAD,22.0,0.0,2.6,70.0,45.0,1008.4,28.5
1571745600000000000,0.002,0.014,0.04,0.8,VERY BAD,17.0,0.0,2.2,110.0,43.0,1007.9,31.8
1571749200000000000,0.002,0.012,0.044,0.8,VERY BAD,20.0,0.0,1.8,50.0,40.0,1006.9,34.0
1571752800000000000,0.002,0.01,0.047,0.7,VERY BAD,17.0,0.0,2.2,70.0,39.0,1006.2,34.5
